"year","month","day","mode","route","peak","numerator","denominator","mean"
2023,10,1,"Rail","Green-D","OFF_PEAK",11406.802816,14420.2945,0.79102426209118
2023,10,1,"Rail","Green-E","OFF_PEAK",7817.446223,11000.79948,0.710625281118205
2023,10,1,"Rail","Orange","OFF_PEAK",40147.740659,41487.06192,0.967717133992698
2023,10,1,"Rail","Red","OFF_PEAK",34751.876087,37880.80938,0.917400569200826
2023,10,2,"Rail","Blue","OFF_PEAK",35790.466935,39158.18364,0.913997116516919
2023,10,2,"Rail","Blue","PEAK",25631.0899859,26617.42966,0.962943842185399
2023,10,2,"Rail","Green-B","OFF_PEAK",8690.434319,11513.1364,0.754827704377758
2023,10,2,"Rail","Green-B","PEAK",5936.932016,8088.929236,0.733957714647511
2023,10,2,"Rail","Green-C","OFF_PEAK",10324.524016,13417.22096,0.769497949447201
2023,10,2,"Rail","Green-C","PEAK",8762.777956,10376.37065,0.844493537439316
2023,10,2,"Rail","Green-D","OFF_PEAK",13221.698337,17894.76266,0.738858546950966
2023,10,2,"Rail","Green-D","PEAK",8864.421791,11475.06011,0.772494584431419
2023,10,2,"Rail","Green-E","OFF_PEAK",11025.501579,14788.95675,0.745522606183834
2023,10,2,"Rail","Green-E","PEAK",6565.503341,9343.823229,0.702657058046961
2023,10,2,"Rail","Orange","OFF_PEAK",75546.398794,79502.88554,0.950234677406653
2023,10,2,"Rail","Orange","PEAK",61947.99018,64664.15559,0.957995811045276
2023,10,2,"Rail","Red","OFF_PEAK",120325.74727,131440.3156,0.915440188352682
2023,10,2,"Rail","Red","PEAK",108757.935047,117913.9658,0.922349904094227
2023,10,3,"Rail","Blue","OFF_PEAK",36311.42788,38778.98561,0.936368688061719
2023,10,3,"Rail","Blue","PEAK",23945.897605,26956.59349,0.888313191868369
2023,10,3,"Rail","Green-B","OFF_PEAK",8718.959863,10941.47732,0.796872269438658
2023,10,3,"Rail","Green-B","PEAK",6036.13198,7368.730801,0.819154905099918
2023,10,3,"Rail","Green-C","OFF_PEAK",10637.760385,13230.77163,0.804016627486752
2023,10,3,"Rail","Green-C","PEAK",7930.519423,10791.16794,0.73490834978146
2023,10,3,"Rail","Green-D","OFF_PEAK",13236.736852,18995.4545,0.696837069731603
2023,10,3,"Rail","Green-D","PEAK",8757.027966,13253.19083,0.660748651274042
2023,10,3,"Rail","Green-E","OFF_PEAK",9831.70091,14041.10971,0.700208253696495
2023,10,3,"Rail","Green-E","PEAK",6895.459363,9521.161522,0.724224596659458
2023,10,3,"Rail","Orange","OFF_PEAK",69724.194424,75589.97036,0.922400076252656
2023,10,3,"Rail","Orange","PEAK",58121.313659,64790.30734,0.897068034482332
2023,10,3,"Rail","Red","OFF_PEAK",123216.816086,131084.1177,0.939982800723386
2023,10,3,"Rail","Red","PEAK",112145.595971,118078.5289,0.949754345821631
2023,10,4,"Rail","Blue","OFF_PEAK",34066.28724,38546.60928,0.883768712120559
2023,10,4,"Rail","Blue","PEAK",21330.245988,26327.34607,0.810193550511565
2023,10,4,"Rail","Green-B","OFF_PEAK",7225.376313,10235.50186,0.705913243124554
2023,10,4,"Rail","Green-B","PEAK",5239.418414,7689.531594,0.681370295440131
2023,10,4,"Rail","Green-C","OFF_PEAK",8926.68222,12274.37333,0.727261749337715
2023,10,4,"Rail","Green-C","PEAK",5682.938554,8291.110658,0.685425486212344
2023,10,4,"Rail","Green-D","OFF_PEAK",12776.718629,19353.89036,0.660162809199669
2023,10,4,"Rail","Green-D","PEAK",9985.327146,14328.01611,0.696909262897248
2023,10,4,"Rail","Green-E","OFF_PEAK",9585.019518,14605.3279,0.656268697534685
2023,10,4,"Rail","Green-E","PEAK",5643.697352,9864.711915,0.572109697741741
2023,10,4,"Rail","Orange","OFF_PEAK",77168.017251,80503.50629,0.958567158218122
2023,10,4,"Rail","Orange","PEAK",63717.790964,66941.8208,0.95183833069566
2023,10,4,"Rail","Red","OFF_PEAK",118496.74029,129224.6403,0.916982550811558
2023,10,4,"Rail","Red","PEAK",104988.00459,117127.6421,0.896355486268258
2023,10,5,"Rail","Blue","OFF_PEAK",39548.883208,40696.13229,0.9718093829206
2023,10,5,"Rail","Blue","PEAK",27098.0866466,27788.40962,0.975157881187157
2023,10,5,"Rail","Green-B","OFF_PEAK",8692.120972,11262.12223,0.771801334995811
2023,10,5,"Rail","Green-B","PEAK",5585.236778,7793.46697,0.716656245480951
2023,10,5,"Rail","Green-C","OFF_PEAK",9652.474101,13413.35151,0.719616875305462
2023,10,5,"Rail","Green-C","PEAK",6902.305715,9459.472391,0.72967132094672
2023,10,5,"Rail","Green-D","OFF_PEAK",12213.092023,18222.73751,0.670211707560287
2023,10,5,"Rail","Green-D","PEAK",7715.443746,11859.14578,0.6505901764874
2023,10,5,"Rail","Green-E","OFF_PEAK",9666.21076,13903.06098,0.695257740285046
2023,10,5,"Rail","Green-E","PEAK",5741.882346,9298.028335,0.617537626163838
2023,10,5,"Rail","Orange","OFF_PEAK",76457.299075,79582.95857,0.960724512494082
2023,10,5,"Rail","Orange","PEAK",63966.286503,66806.92924,0.957479818795515
2023,10,5,"Rail","Red","OFF_PEAK",119689.672306,128607.675,0.930657305685683
2023,10,5,"Rail","Red","PEAK",102432.08017,113437.8307,0.902979892491897
2023,10,6,"Rail","Blue","OFF_PEAK",39370.938447,41713.81767,0.943834456929005
2023,10,6,"Rail","Blue","PEAK",27292.294421,28025.16178,0.973849665355973
2023,10,6,"Rail","Green-B","OFF_PEAK",8306.711814,11239.47453,0.739065851506494
2023,10,6,"Rail","Green-B","PEAK",5908.287655,8245.319438,0.716562614635719
2023,10,6,"Rail","Green-C","OFF_PEAK",10867.285223,14039.41422,0.774055459345226
2023,10,6,"Rail","Green-C","PEAK",6388.419888,8715.940796,0.732958155352757
2023,10,6,"Rail","Green-D","OFF_PEAK",12205.013209,17966.13684,0.679334311972212
2023,10,6,"Rail","Green-D","PEAK",8996.007517,13372.55838,0.672721498861013
2023,10,6,"Rail","Green-E","OFF_PEAK",9483.755878,13565.48877,0.699109043455424
2023,10,6,"Rail","Green-E","PEAK",5701.897059,8915.322428,0.639561508296355
2023,10,6,"Rail","Orange","OFF_PEAK",77216.679735,80639.32223,0.957556159943434
2023,10,6,"Rail","Orange","PEAK",64092.290501,66762.57413,0.960003285316704
2023,10,6,"Rail","Red","OFF_PEAK",120746.394259,130508.5247,0.925199288985603
2023,10,6,"Rail","Red","PEAK",109859.370916,118297.3299,0.928671602384155
2023,10,7,"Rail","Blue","OFF_PEAK",42023.938729,43263.82996,0.971341158835305
2023,10,7,"Rail","Green-B","OFF_PEAK",10319.952132,13496.01777,0.764666459979031
2023,10,7,"Rail","Green-C","OFF_PEAK",12756.381829,16042.00306,0.795186348069429
2023,10,7,"Rail","Green-D","OFF_PEAK",17249.443986,22184.68256,0.77753846327743
2023,10,7,"Rail","Green-E","OFF_PEAK",10624.420941,14724.35439,0.721554280723883
2023,10,7,"Rail","Orange","OFF_PEAK",55326.423596,57277.44834,0.965937296430898
2023,10,7,"Rail","Red","OFF_PEAK",48088.062914,51889.1911,0.92674527959639
2023,10,8,"Rail","Blue","OFF_PEAK",30130.697904,31572.67456,0.95432833372226
2023,10,8,"Rail","Green-B","OFF_PEAK",8695.054428,10975.43015,0.792229034230608
2023,10,8,"Rail","Green-C","OFF_PEAK",10600.310885,12726.25348,0.832948275127394
2023,10,8,"Rail","Green-D","OFF_PEAK",11374.829539,14123.61544,0.805376611061282
2023,10,8,"Rail","Green-E","OFF_PEAK",8395.495898,11135.93867,0.753910033701721
2023,10,8,"Rail","Orange","OFF_PEAK",39465.017839,41605.54079,0.948551973839156
2023,10,8,"Rail","Red","OFF_PEAK",34705.070861,37953.14586,0.914418820221613
2023,10,9,"Rail","Blue","OFF_PEAK",41015.7054781,42010.77165,0.976314022979866
2023,10,9,"Rail","Blue","PEAK",27028.0848467,27643.64764,0.977732215324244
2023,10,9,"Rail","Green-B","OFF_PEAK",9247.789061,12380.32256,0.746974807496453
2023,10,9,"Rail","Green-B","PEAK",6060.528205,7826.619491,0.774348134845335
2023,10,9,"Rail","Green-C","OFF_PEAK",11312.97961,13519.23243,0.836806354841256
2023,10,9,"Rail","Green-C","PEAK",7914.35306,9799.925099,0.807593219340788
2023,10,9,"Rail","Green-D","OFF_PEAK",14277.403838,18652.10069,0.765458222389641
2023,10,9,"Rail","Green-D","PEAK",9268.381064,12318.98652,0.752365549629646
2023,10,9,"Rail","Green-E","OFF_PEAK",11533.632558,14446.35505,0.798376650586336
2023,10,9,"Rail","Green-E","PEAK",7207.637747,9371.03741,0.769139790148378
2023,10,9,"Rail","Orange","OFF_PEAK",77498.653246,79427.1216,0.975720278978358
2023,10,9,"Rail","Orange","PEAK",64353.611576,66810.85282,0.96322092683624
2023,10,9,"Rail","Red","OFF_PEAK",119546.873479,125920.6583,0.949382532564158
2023,10,9,"Rail","Red","PEAK",104331.453129,109446.0354,0.953268455524155
2023,10,10,"Rail","Blue","OFF_PEAK",38258.903349,41783.55574,0.91564498691944
2023,10,10,"Rail","Blue","PEAK",25401.956196,28086.21355,0.904427937599299
2023,10,10,"Rail","Green-B","OFF_PEAK",8315.993701,10935.55713,0.760454506536879
2023,10,10,"Rail","Green-B","PEAK",5706.308144,7443.28804,0.76663809237725
2023,10,10,"Rail","Green-C","OFF_PEAK",10690.145448,14016.97038,0.762657347357539
2023,10,10,"Rail","Green-C","PEAK",8121.996018,10695.14531,0.759409599643859
2023,10,10,"Rail","Green-D","OFF_PEAK",11724.338121,16850.02099,0.695805549913443
2023,10,10,"Rail","Green-D","PEAK",9025.110688,12796.48593,0.705280397866229
2023,10,10,"Rail","Green-E","OFF_PEAK",10052.054488,13909.81575,0.722659068147614
2023,10,10,"Rail","Green-E","PEAK",6941.837556,10086.64627,0.688220580972153
2023,10,10,"Rail","Orange","OFF_PEAK",78391.239647,80225.93417,0.977130904837926
2023,10,10,"Rail","Orange","PEAK",64578.307911,66831.42393,0.966286577682978
2023,10,10,"Rail","Red","OFF_PEAK",118028.9153,133098.0327,0.886781817174071
2023,10,10,"Rail","Red","PEAK",100480.25452,111450.3989,0.901569267689718
2023,10,11,"Rail","Blue","OFF_PEAK",38181.129286,41600.36271,0.917807605480851
2023,10,11,"Rail","Blue","PEAK",26028.996118,28337.87835,0.918523108770421
2023,10,11,"Rail","Green-B","OFF_PEAK",9028.961136,11819.58587,0.763898264736749
2023,10,11,"Rail","Green-B","PEAK",5663.810142,7212.839358,0.785240022809891
2023,10,11,"Rail","Green-C","OFF_PEAK",10902.8807,13892.0637,0.784828009390714
2023,10,11,"Rail","Green-C","PEAK",8297.720308,10118.81979,0.82002846974311
2023,10,11,"Rail","Green-D","OFF_PEAK",13198.465232,18675.72066,0.706717854281721
2023,10,11,"Rail","Green-D","PEAK",9128.802044,13369.84588,0.682790372150498
2023,10,11,"Rail","Green-E","OFF_PEAK",10053.162842,14036.08157,0.716237134407021
2023,10,11,"Rail","Green-E","PEAK",6398.990668,9276.486194,0.689807598931031
2023,10,11,"Rail","Orange","OFF_PEAK",75072.82267,82195.74224,0.913341988576463
2023,10,11,"Rail","Orange","PEAK",64515.068342,66682.00329,0.967503451589839
2023,10,11,"Rail","Red","OFF_PEAK",121570.259877,130064.178,0.934694408148261
2023,10,11,"Rail","Red","PEAK",107777.848039,117233.7086,0.919341794489644
2023,10,12,"Rail","Blue","OFF_PEAK",39047.001076,41781.71301,0.934547634910386
2023,10,12,"Rail","Blue","PEAK",26755.314139,28053.42454,0.953727203637863
2023,10,12,"Rail","Green-B","OFF_PEAK",8614.500846,11095.39151,0.776403503944495
2023,10,12,"Rail","Green-B","PEAK",5324.9305,6737.620979,0.790327998057013
2023,10,12,"Rail","Green-C","OFF_PEAK",10111.111323,12677.13646,0.797586375669573
2023,10,12,"Rail","Green-C","PEAK",7092.550223,9125.434432,0.777228774788922
2023,10,12,"Rail","Green-D","OFF_PEAK",13192.491929,19101.99729,0.690634163994272
2023,10,12,"Rail","Green-D","PEAK",8472.114288,13119.36075,0.645771882444806
2023,10,12,"Rail","Green-E","OFF_PEAK",9764.259139,13989.95608,0.69794780506559
2023,10,12,"Rail","Green-E","PEAK",6364.30851,9621.133341,0.661492600136701
2023,10,12,"Rail","Orange","OFF_PEAK",77104.166735,80854.4784,0.953616525154654
2023,10,12,"Rail","Orange","PEAK",64277.15293,66788.17115,0.96240324930652
2023,10,12,"Rail","Red","OFF_PEAK",118967.92198,130367.9971,0.912554650116658
2023,10,12,"Rail","Red","PEAK",102066.80422,113170.8972,0.901882080510713
2023,10,13,"Rail","Blue","OFF_PEAK",40426.469966,41864.26028,0.965655900656463
2023,10,13,"Rail","Blue","PEAK",27026.341796,27941.4986,0.967247397245902
2023,10,13,"Rail","Green-B","OFF_PEAK",8380.599871,10757.8668,0.779020602021211
2023,10,13,"Rail","Green-B","PEAK",5200.395887,7079.52458,0.734568519147652
2023,10,13,"Rail","Green-C","OFF_PEAK",10097.742433,12576.94552,0.802877170529399
2023,10,13,"Rail","Green-C","PEAK",6661.678069,8835.575774,0.753960832818952
2023,10,13,"Rail","Green-D","OFF_PEAK",17980.098221,23860.01919,0.753565958091755
2023,10,13,"Rail","Green-D","PEAK",11632.356483,16015.82101,0.726304101159532
2023,10,13,"Rail","Green-E","OFF_PEAK",16072.876158,20140.69779,0.798029756743597
2023,10,13,"Rail","Green-E","PEAK",11781.130393,15511.14956,0.759526581020214
2023,10,13,"Rail","Orange","OFF_PEAK",85130.68198,88206.44355,0.965129967310648
2023,10,13,"Rail","Orange","PEAK",70427.171698,73113.35289,0.963260046409835
2023,10,13,"Rail","Red","OFF_PEAK",118572.19327,129613.1948,0.914815759714612
2023,10,13,"Rail","Red","PEAK",104774.27883,117353.2944,0.892810716270782
2023,10,14,"Rail","Blue","OFF_PEAK",41556.788643,43276.92381,0.960252831865963
2023,10,14,"Rail","Green-B","OFF_PEAK",9538.402051,12623.22831,0.755623032140183
2023,10,14,"Rail","Green-C","OFF_PEAK",13764.692763,16742.81854,0.822125183410128
2023,10,14,"Rail","Green-D","OFF_PEAK",20974.177128,26858.26879,0.78092066514016
2023,10,14,"Rail","Green-E","OFF_PEAK",18796.307659,23600.06076,0.796451663838852
2023,10,14,"Rail","Orange","OFF_PEAK",64618.400867,67039.26257,0.96388889718958
2023,10,14,"Rail","Red","OFF_PEAK",72222.134451,75187.11891,0.960565260353318
2023,10,15,"Rail","Blue","OFF_PEAK",31889.3113787,32708.97764,0.974940633415041
2023,10,15,"Rail","Green-B","OFF_PEAK",8504.507033,10635.90333,0.799603641470856
2023,10,15,"Rail","Green-C","OFF_PEAK",10059.217387,12085.83638,0.832314543298492
2023,10,15,"Rail","Green-D","OFF_PEAK",14680.431622,18802.66678,0.780763271176792
2023,10,15,"Rail","Green-E","OFF_PEAK",12461.246331,15730.31785,0.79218019939756
2023,10,15,"Rail","Orange","OFF_PEAK",44838.525554,46490.97413,0.964456572336399
2023,10,15,"Rail","Red","OFF_PEAK",52612.846253,54650.26371,0.962718982147799
2023,10,16,"Rail","Blue","OFF_PEAK",39485.640816,42015.90644,0.939778387796696
2023,10,16,"Rail","Blue","PEAK",27179.1285349,27918.17589,0.973528093023989
2023,10,16,"Rail","Green-B","OFF_PEAK",8529.163038,10922.58816,0.780873810589596
2023,10,16,"Rail","Green-B","PEAK",5866.456885,7246.808678,0.809522804542847
2023,10,16,"Rail","Green-C","OFF_PEAK",10618.790792,13367.16832,0.794393437547437
2023,10,16,"Rail","Green-C","PEAK",7153.265291,8679.687369,0.824138587819222
2023,10,16,"Rail","Green-D","OFF_PEAK",17292.244013,23486.16377,0.736273670844798
2023,10,16,"Rail","Green-D","PEAK",14275.427523,18197.8564,0.784456543079437
2023,10,16,"Rail","Green-E","OFF_PEAK",17853.980626,22730.2584,0.78547196040675
2023,10,16,"Rail","Green-E","PEAK",12058.493728,14546.67907,0.828951657623942
2023,10,16,"Rail","Orange","OFF_PEAK",84354.994905,91463.70809,0.922278318543514
2023,10,16,"Rail","Orange","PEAK",66072.741619,73742.60627,0.895991407966818
2023,10,16,"Rail","Red","OFF_PEAK",98860.546105,107860.9441,0.916555542229859
2023,10,16,"Rail","Red","PEAK",95085.373757,101531.1641,0.93651416882553
2023,10,17,"Rail","Blue","OFF_PEAK",34799.539169,36363.0699,0.957002235089068
2023,10,17,"Rail","Blue","PEAK",23478.853033,24804.88913,0.946541341505282
2023,10,17,"Rail","Green-B","OFF_PEAK",8368.50779,10426.56919,0.802613749307504
2023,10,17,"Rail","Green-B","PEAK",5570.999625,6902.070349,0.807149064455298
2023,10,17,"Rail","Green-C","OFF_PEAK",9878.800202,12179.80993,0.811079997042286
2023,10,17,"Rail","Green-C","PEAK",6576.042554,8549.469709,0.769175490156708
2023,10,17,"Rail","Green-D","OFF_PEAK",18879.653988,25115.0043,0.75172808104994
2023,10,17,"Rail","Green-D","PEAK",13765.502132,18344.84403,0.750374443603269
2023,10,17,"Rail","Green-E","OFF_PEAK",17520.202898,21448.87333,0.816835580519511
2023,10,17,"Rail","Green-E","PEAK",12857.956754,15816.4365,0.812949032735661
2023,10,17,"Rail","Orange","OFF_PEAK",85141.730513,89115.17261,0.955412282997092
2023,10,17,"Rail","Orange","PEAK",68328.08998,72585.5309,0.941345873382597
2023,10,17,"Rail","Red","OFF_PEAK",97318.206816,105901.1348,0.918953389874345
2023,10,17,"Rail","Red","PEAK",91494.348141,98733.66238,0.926678358074698
2023,10,18,"Rail","Blue","OFF_PEAK",34803.160513,36557.34752,0.952015473605127
2023,10,18,"Rail","Blue","PEAK",24397.32796,25555.51461,0.954679580212922
2023,10,18,"Rail","Green-B","OFF_PEAK",9465.45285,11604.86821,0.815645010241784
2023,10,18,"Rail","Green-B","PEAK",6091.962413,7204.308067,0.845599932199568
2023,10,18,"Rail","Green-C","OFF_PEAK",10849.074541,13068.56266,0.830165858576524
2023,10,18,"Rail","Green-C","PEAK",7894.525739,9562.673407,0.825556348418331
2023,10,18,"Rail","Green-D","OFF_PEAK",18556.982713,23595.31673,0.786468896575817
2023,10,18,"Rail","Green-D","PEAK",13437.728237,17825.44822,0.753850790799358
2023,10,18,"Rail","Green-E","OFF_PEAK",17368.84103,21393.89054,0.811859862399763
2023,10,18,"Rail","Green-E","PEAK",12816.860944,15211.94195,0.842552580474448
2023,10,18,"Rail","Orange","OFF_PEAK",91988.536709,96650.04187,0.951769238059203
2023,10,18,"Rail","Orange","PEAK",78685.610753,80889.27071,0.972757079676235
2023,10,18,"Rail","Red","OFF_PEAK",101035.711206,108251.127,0.933345582683864
2023,10,18,"Rail","Red","PEAK",94419.827735,100853.6914,0.936205967519004
2023,10,19,"Rail","Blue","OFF_PEAK",38149.834665,40803.1204,0.934973460142524
2023,10,19,"Rail","Blue","PEAK",25986.9987314,26952.42602,0.964180319505057
2023,10,19,"Rail","Green-B","OFF_PEAK",8363.006681,10518.46371,0.795078721719524
2023,10,19,"Rail","Green-B","PEAK",5492.550269,6818.033906,0.805591515783817
2023,10,19,"Rail","Green-C","OFF_PEAK",10035.909894,12965.33338,0.774057218573426
2023,10,19,"Rail","Green-C","PEAK",6686.823257,9305.723343,0.718571035322042
2023,10,19,"Rail","Green-D","OFF_PEAK",18924.445047,24649.09411,0.767754180439534
2023,10,19,"Rail","Green-D","PEAK",13602.691748,18501.05081,0.735238873061611
2023,10,19,"Rail","Green-E","OFF_PEAK",18346.944251,22013.79418,0.833429444328529
2023,10,19,"Rail","Green-E","PEAK",12084.581294,15464.26557,0.78145200231452
2023,10,19,"Rail","Orange","OFF_PEAK",94346.635408,98083.69144,0.961899312952694
2023,10,19,"Rail","Orange","PEAK",79214.990156,81179.56099,0.975799686398378
2023,10,19,"Rail","Red","OFF_PEAK",102628.505458,109120.6187,0.940505164657759
2023,10,19,"Rail","Red","PEAK",95053.296217,102519.0118,0.927177257643055
2023,10,20,"Rail","Blue","OFF_PEAK",38589.706638,40044.45671,0.963671624201691
2023,10,20,"Rail","Blue","PEAK",24850.886355,26538.15676,0.936420964716617
2023,10,20,"Rail","Green-B","OFF_PEAK",9311.986978,11066.57217,0.841451791480975
2023,10,20,"Rail","Green-B","PEAK",6140.946288,7300.973401,0.841113362659134
2023,10,20,"Rail","Green-C","OFF_PEAK",9922.866,12570.23633,0.789393750403736
2023,10,20,"Rail","Green-C","PEAK",6604.863276,9255.061965,0.713648736332367
2023,10,20,"Rail","Green-D","OFF_PEAK",17670.773961,24505.55932,0.721092456215768
2023,10,20,"Rail","Green-D","PEAK",12688.661638,17900.07554,0.708860787187494
2023,10,20,"Rail","Green-E","OFF_PEAK",16690.776077,21895.97828,0.76227587840848
2023,10,20,"Rail","Green-E","PEAK",9760.138904,13846.87696,0.704862109499094
2023,10,20,"Rail","Orange","OFF_PEAK",93633.961696,98515.26215,0.950451327566203
2023,10,20,"Rail","Orange","PEAK",73752.960369,78405.19632,0.94066418848041
2023,10,20,"Rail","Red","OFF_PEAK",100689.08241,110770.369,0.908989320149326
2023,10,20,"Rail","Red","PEAK",80571.338,94396.31363,0.853543267757372
2023,10,21,"Rail","Blue","OFF_PEAK",40676.985458,42158.61127,0.964855915141248
2023,10,21,"Rail","Green-B","OFF_PEAK",6228.246225,8806.654251,0.707220477548869
2023,10,21,"Rail","Green-C","OFF_PEAK",8438.625905,11238.80918,0.750846977633266
2023,10,21,"Rail","Green-D","OFF_PEAK",13314.251072,19076.10653,0.697954325798159
2023,10,21,"Rail","Green-E","OFF_PEAK",11611.254051,16318.84925,0.711524070914498
2023,10,21,"Rail","Orange","OFF_PEAK",65802.885992,68670.48238,0.958241208032708
2023,10,21,"Rail","Red","OFF_PEAK",74379.864186,78662.72487,0.945554127560697
2023,10,22,"Rail","Blue","OFF_PEAK",31591.2462851,31926.74986,0.989491458530192
2023,10,22,"Rail","Green-B","OFF_PEAK",8221.787017,10372.55664,0.79264807147874
2023,10,22,"Rail","Green-C","OFF_PEAK",10785.570577,13068.30517,0.825322827764972
2023,10,22,"Rail","Green-D","OFF_PEAK",15137.665343,18546.81979,0.816186576156947
2023,10,22,"Rail","Green-E","OFF_PEAK",13680.312451,16369.90035,0.835699189274539
2023,10,22,"Rail","Orange","OFF_PEAK",46663.721759,48945.93496,0.953372773390373
2023,10,22,"Rail","Red","OFF_PEAK",50581.358505,54364.3164,0.930414688429707
2023,10,23,"Rail","Blue","OFF_PEAK",38957.905738,40669.30795,0.957919072188195
2023,10,23,"Rail","Blue","PEAK",26395.832694,27120.20137,0.973290438882903
2023,10,23,"Rail","Green-B","OFF_PEAK",9317.496287,11709.96026,0.795689829864546
2023,10,23,"Rail","Green-B","PEAK",5927.958188,7505.02087,0.789865650033829
2023,10,23,"Rail","Green-C","OFF_PEAK",10180.416973,12968.66332,0.785001254315853
2023,10,23,"Rail","Green-C","PEAK",7002.363022,8890.400893,0.787631863430751
2023,10,23,"Rail","Green-D","OFF_PEAK",17853.20101,23824.06885,0.749376654441628
2023,10,23,"Rail","Green-D","PEAK",13965.36394,18372.74076,0.760113263580387
2023,10,23,"Rail","Green-E","OFF_PEAK",17974.20388,22192.66335,0.809916484404293
2023,10,23,"Rail","Green-E","PEAK",12625.662049,14784.18707,0.853997719943624
2023,10,23,"Rail","Orange","OFF_PEAK",94396.649491,98541.80841,0.957935022850876
2023,10,23,"Rail","Orange","PEAK",76506.68625,81333.33321,0.940655979910011
2023,10,23,"Rail","Red","OFF_PEAK",102568.606622,110282.6192,0.930052327066966
2023,10,23,"Rail","Red","PEAK",95027.877636,100669.9417,0.94395482932916
2023,10,24,"Rail","Blue","OFF_PEAK",37891.120664,40416.57776,0.937514326151102
2023,10,24,"Rail","Blue","PEAK",24511.157334,26913.2782,0.9107458835691
2023,10,24,"Rail","Green-B","OFF_PEAK",7165.552709,8949.864685,0.800632519171992
2023,10,24,"Rail","Green-B","PEAK",5732.9184677,6726.335762,0.852309291499802
2023,10,24,"Rail","Green-C","OFF_PEAK",8208.762363,10721.73238,0.765619031707262
2023,10,24,"Rail","Green-C","PEAK",7312.908576,9766.57366,0.748769100667388
2023,10,24,"Rail","Green-D","OFF_PEAK",16114.708532,21594.05347,0.746256767141366
2023,10,24,"Rail","Green-D","PEAK",12283.268408,17531.76427,0.70062933877219
2023,10,24,"Rail","Green-E","OFF_PEAK",16243.838544,20645.04576,0.786815332493601
2023,10,24,"Rail","Green-E","PEAK",13433.703403,16260.98267,0.826131094019547
2023,10,24,"Rail","Orange","OFF_PEAK",93541.972476,98280.17347,0.951788841770346
2023,10,24,"Rail","Orange","PEAK",75632.213795,80482.23575,0.939737981806749
2023,10,24,"Rail","Red","OFF_PEAK",102100.484644,109822.3249,0.929687882103832
2023,10,24,"Rail","Red","PEAK",94182.414851,101187.7494,0.930768945939221
2023,10,25,"Rail","Blue","OFF_PEAK",38072.933937,40368.95011,0.943124203955177
2023,10,25,"Rail","Blue","PEAK",26022.743331,27085.69134,0.960756105662688
2023,10,25,"Rail","Green-B","OFF_PEAK",9141.758278,11513.76382,0.793985218119577
2023,10,25,"Rail","Green-B","PEAK",6060.489523,7854.10439,0.771633431650887
2023,10,25,"Rail","Green-C","OFF_PEAK",8199.69656,10907.61035,0.751740876038902
2023,10,25,"Rail","Green-C","PEAK",6880.704484,8793.37941,0.782486932859411
2023,10,25,"Rail","Green-D","OFF_PEAK",17405.103358,23759.60893,0.732550077287825
2023,10,25,"Rail","Green-D","PEAK",12503.292291,16879.24812,0.74074936289283
2023,10,25,"Rail","Green-E","OFF_PEAK",18290.036409,22427.69843,0.815511072885422
2023,10,25,"Rail","Green-E","PEAK",12457.701936,15832.32268,0.786852452908697
2023,10,25,"Rail","Orange","OFF_PEAK",90274.530625,98807.82808,0.913637435203099
2023,10,25,"Rail","Orange","PEAK",77100.742761,80634.64841,0.956173856788818
2023,10,25,"Rail","Red","OFF_PEAK",100855.380614,109667.4367,0.919647469192649
2023,10,25,"Rail","Red","PEAK",94485.983841,101279.35,0.932924469213122
2023,10,26,"Rail","Blue","OFF_PEAK",39290.791645,40861.57702,0.961558376118691
2023,10,26,"Rail","Blue","PEAK",25941.51994,27051.97365,0.958951101891229
2023,10,26,"Rail","Green-B","OFF_PEAK",8905.290122,11204.66265,0.794784314367555
2023,10,26,"Rail","Green-B","PEAK",5735.898234,7221.508449,0.794279792720353
2023,10,26,"Rail","Green-C","OFF_PEAK",10206.425449,12640.10017,0.807463968776444
2023,10,26,"Rail","Green-C","PEAK",7240.903195,9646.217755,0.750646873096636
2023,10,26,"Rail","Green-D","OFF_PEAK",17776.895695,23443.21068,0.758296119829948
2023,10,26,"Rail","Green-D","PEAK",13977.522544,18600.72937,0.751450239717132
2023,10,26,"Rail","Green-E","OFF_PEAK",17322.51067,21334.88577,0.811933602867375
2023,10,26,"Rail","Green-E","PEAK",13231.393606,15921.53638,0.831037488481372
2023,10,26,"Rail","Orange","OFF_PEAK",94635.09505,98804.32142,0.957803198179184
2023,10,26,"Rail","Orange","PEAK",76666.425691,80946.11662,0.947129138398437
2023,10,26,"Rail","Red","OFF_PEAK",101832.70378,109874.8771,0.926806076764203
2023,10,26,"Rail","Red","PEAK",92185.980536,100830.8072,0.914264033939024
2023,10,27,"Rail","Blue","OFF_PEAK",38949.959835,40665.57014,0.957811723797462
2023,10,27,"Rail","Blue","PEAK",26609.5016635,27018.44578,0.984864261999752
2023,10,27,"Rail","Green-B","OFF_PEAK",9034.030046,11024.82297,0.819426313745154
2023,10,27,"Rail","Green-B","PEAK",6279.045212,7779.373959,0.807140169002383
2023,10,27,"Rail","Green-C","OFF_PEAK",10427.978564,13224.97831,0.788506288597459
2023,10,27,"Rail","Green-C","PEAK",6804.704407,8720.614278,0.780301041884931
2023,10,27,"Rail","Green-D","OFF_PEAK",18885.261167,25186.26613,0.749823775764256
